,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
143,21985,1610612747,LAL,Los Angeles Lakers,0028500636,1986-02-21,LAL @ NJN,L,240,106,43,90,0.478,4,12,0.333,16,23,0.696,10,28,38,18,4,5,16,31,
144,21985,1610612747,LAL,Los Angeles Lakers,0028500626,1986-02-19,LAL @ IND,W,240,90,36,83,0.434,0,2,0.0,18,23,0.783,12,38,50,26,6,11,20,18,
145,21985,1610612747,LAL,Los Angeles Lakers,0028500606,1986-02-16,LAL vs. BOS,L,240,99,34,78,0.436,4,9,0.444,27,32,0.844,10,30,40,27,5,4,10,19,
146,21985,1610612747,LAL,Los Angeles Lakers,0028500592,1986-02-14,LAL vs. ATL,W,240,141,51,87,0.586,3,5,0.6,36,37,0.973,14,34,48,38,10,2,21,31,
147,21985,1610612747,LAL,Los Angeles Lakers,0028500579,1986-02-12,LAL @ PHX,W,240,126,48,90,0.533,5,8,0.625,25,30,0.833,10,36,46,32,7,5,17,31,
148,21985,1610612747,LAL,Los Angeles Lakers,0028500577,1986-02-11,LAL @ GOS,L,240,113,45,88,0.511,3,8,0.375,20,31,0.645,15,28,43,19,6,2,24,35,
149,21985,1610612747,LAL,Los Angeles Lakers,0028500560,1986-02-06,LAL @ HOU,W,238,117,49,91,0.538,1,4,0.25,18,26,0.692,17,38,55,33,8,4,14,20,
150,21985,1610612747,LAL,Los Angeles Lakers,0028500551,1986-02-04,LAL vs. DAL,W,240,110,47,92,0.511,1,5,0.2,15,19,0.789,20,33,53,32,4,4,15,25,
151,21985,1610612747,LAL,Los Angeles Lakers,0028500544,1986-02-02,LAL vs. NYK,L,240,96,37,82,0.451,2,12,0.167,20,24,0.833,7,34,41,24,8,8,14,29,
152,21985,1610612747,LAL,Los Angeles Lakers,0028500531,1986-01-31,LAL vs. PHL,W,240,134,56,89,0.629,1,3,0.333,21,24,0.875,10,21,31,33,15,4,12,24,
153,21985,1610612747,LAL,Los Angeles Lakers,0028500527,1986-01-30,LAL @ POR,W,240,118,48,90,0.533,0,2,0.0,22,27,0.815,13,38,51,31,10,8,24,23,
154,21985,1610612747,LAL,Los Angeles Lakers,0028500513,1986-01-28,LAL vs. MIL,W,240,125,51,80,0.638,4,8,0.5,19,27,0.704,9,23,32,33,12,3,22,27,
155,21985,1610612747,LAL,Los Angeles Lakers,0028500497,1986-01-25,LAL vs. DEN,L,240,115,43,88,0.489,3,6,0.5,26,33,0.788,12,30,42,29,5,6,24,25,
156,21985,1610612747,LAL,Los Angeles Lakers,0028500489,1986-01-24,LAL @ LAC,L,240,109,44,88,0.5,1,6,0.167,20,22,0.909,16,26,42,32,9,8,17,30,
157,21985,1610612747,LAL,Los Angeles Lakers,0028500480,1986-01-22,LAL @ BOS,L,240,95,39,101,0.386,1,7,0.143,16,22,0.727,20,30,50,17,13,2,20,23,
158,21985,1610612747,LAL,Los Angeles Lakers,0028500467,1986-01-20,LAL @ CHI,W,240,133,49,96,0.51,4,5,0.8,31,38,0.816,16,26,42,28,10,6,11,25,
159,21985,1610612747,LAL,Los Angeles Lakers,0028500463,1986-01-19,LAL @ DET,L,240,115,47,86,0.547,2,3,0.667,19,24,0.792,7,29,36,34,7,4,12,16,
160,21985,1610612747,LAL,Los Angeles Lakers,0028500442,1986-01-16,LAL vs. LAC,W,240,112,48,96,0.5,1,6,0.167,15,22,0.682,21,33,54,33,8,10,20,16,
161,21985,1610612747,LAL,Los Angeles Lakers,0028500431,1986-01-14,LAL vs. PHX,W,240,143,57,94,0.606,1,3,0.333,28,33,0.848,9,30,39,37,15,12,15,21,
162,21985,1610612747,LAL,Los Angeles Lakers,0028500414,1986-01-11,LAL @ SEA,L,240,99,39,83,0.47,2,9,0.222,19,23,0.826,10,29,39,23,4,2,15,23,
163,21985,1610612747,LAL,Los Angeles Lakers,0028500410,1986-01-10,LAL vs. IND,W,240,124,43,93,0.462,3,7,0.429,35,42,0.833,16,38,54,32,13,7,18,25,
164,21985,1610612747,LAL,Los Angeles Lakers,0028500396,1986-01-08,LAL vs. POR,W,240,125,46,98,0.469,1,4,0.25,32,40,0.8,19,29,48,34,11,4,20,23,
165,21985,1610612747,LAL,Los Angeles Lakers,0028500384,1986-01-05,LAL vs. WAS,W,240,118,52,100,0.52,2,3,0.667,12,13,0.923,13,37,50,36,17,12,14,16,
166,21985,1610612747,LAL,Los Angeles Lakers,0028500373,1986-01-03,LAL vs. UTH,W,240,110,41,78,0.526,0,3,0.0,28,38,0.737,14,25,39,23,10,5,17,32,
167,21985,1610612747,LAL,Los Angeles Lakers,0028500353,1985-12-29,LAL vs. GOS,L,240,122,47,85,0.553,1,8,0.125,27,34,0.794,10,30,40,31,7,1,21,20,
168,21985,1610612747,LAL,Los Angeles Lakers,0028500187,1985-12-28,LAL @ SAC,W,240,133,57,89,0.64,1,5,0.2,18,21,0.857,8,33,41,35,10,4,22,32,
169,21985,1610612747,LAL,Los Angeles Lakers,0028500332,1985-12-26,LAL @ SAN,L,240,91,37,86,0.43,1,6,0.167,16,22,0.727,10,29,39,24,8,4,21,23,
170,21985,1610612747,LAL,Los Angeles Lakers,0028500324,1985-12-21,LAL @ WAS,W,240,96,43,94,0.457,0,1,0.0,10,15,0.667,17,34,51,26,7,5,10,17,
171,21985,1610612747,LAL,Los Angeles Lakers,0028500312,1985-12-20,LAL @ CLE,W,240,128,53,96,0.552,0,4,0.0,22,29,0.759,15,37,52,27,8,2,14,21,
172,21985,1610612747,LAL,Los Angeles Lakers,0028500302,1985-12-18,LAL @ MIL,W,240,107,43,80,0.538,1,1,1.0,20,24,0.833,12,36,48,25,4,5,22,24,
173,21985,1610612747,LAL,Los Angeles Lakers,0028500297,1985-12-17,LAL @ NYK,W,240,105,40,79,0.506,0,1,0.0,25,30,0.833,14,31,45,24,9,5,21,25,
174,21985,1610612747,LAL,Los Angeles Lakers,0028500287,1985-12-15,LAL vs. DET,W,240,132,51,92,0.554,0,3,0.0,30,42,0.714,16,30,46,29,10,5,26,28,
175,21985,1610612747,LAL,Los Angeles Lakers,0028500275,1985-12-13,LAL @ DEN,L,240,120,48,93,0.516,1,5,0.2,23,31,0.742,11,32,43,20,6,8,11,24,
176,21985,1610612747,LAL,Los Angeles Lakers,0028500269,1985-12-12,LAL vs. PHX,W,240,127,50,84,0.595,1,4,0.25,26,30,0.867,8,34,42,37,6,5,16,21,
177,21985,1610612747,LAL,Los Angeles Lakers,0028500249,1985-12-08,LAL vs. DAL,W,240,125,58,102,0.569,0,4,0.0,9,14,0.643,14,33,47,34,5,2,8,23,
178,21985,1610612747,LAL,Los Angeles Lakers,0028500238,1985-12-06,LAL vs. HOU,W,240,120,48,93,0.516,2,2,1.0,22,27,0.815,18,31,49,28,7,6,15,22,
179,21985,1610612747,LAL,Los Angeles Lakers,0028500224,1985-12-04,LAL @ UTH,W,265,131,46,103,0.447,3,6,0.5,36,45,0.8,17,36,53,25,12,3,16,34,
180,21985,1610612747,LAL,Los Angeles Lakers,0028500210,1985-12-01,LAL vs. CHI,W,240,117,45,91,0.495,1,4,0.25,26,32,0.813,15,32,47,35,6,2,13,20,
181,21985,1610612747,LAL,Los Angeles Lakers,0028500189,1985-11-29,LAL vs. SEA,W,240,108,43,82,0.524,2,2,1.0,20,26,0.769,13,30,43,33,10,1,19,20,
182,21985,1610612747,LAL,Los Angeles Lakers,0028500163,1985-11-24,LAL vs. SAN,W,240,118,46,92,0.5,1,5,0.2,25,29,0.862,18,30,48,27,6,7,14,20,
183,21985,1610612747,LAL,Los Angeles Lakers,0028500162,1985-11-23,LAL @ POR,W,240,130,49,85,0.576,1,2,0.5,31,47,0.66,12,34,46,30,6,3,14,30,
184,21985,1610612747,LAL,Los Angeles Lakers,0028500147,1985-11-21,LAL @ DEN,L,240,120,53,97,0.546,1,4,0.25,13,16,0.813,16,35,51,33,2,7,28,27,
185,21985,1610612747,LAL,Los Angeles Lakers,0028500143,1985-11-20,LAL vs. LAC,W,240,122,53,99,0.535,1,5,0.2,15,25,0.6,18,30,48,39,10,6,18,23,
186,21985,1610612747,LAL,Los Angeles Lakers,0028500128,1985-11-17,LAL vs. NJN,W,240,138,54,90,0.6,4,7,0.571,26,32,0.813,16,25,41,38,11,6,22,31,
187,21985,1610612747,LAL,Los Angeles Lakers,0028500118,1985-11-15,LAL @ LAC,W,240,127,51,92,0.554,1,6,0.167,24,34,0.706,13,40,53,40,8,4,20,24,
188,21985,1610612747,LAL,Los Angeles Lakers,0028500111,1985-11-14,LAL vs. POR,W,240,114,39,87,0.448,2,3,0.667,34,41,0.829,13,35,48,27,10,7,16,23,
189,21985,1610612747,LAL,Los Angeles Lakers,0028500099,1985-11-12,LAL vs. UTH,W,240,119,40,80,0.5,3,6,0.5,36,43,0.837,14,21,35,22,5,5,17,27,
190,21985,1610612747,LAL,Los Angeles Lakers,0028500077,1985-11-08,LAL vs. DEN,W,240,128,53,96,0.552,2,6,0.333,20,26,0.769,9,48,57,44,10,8,23,21,
191,21985,1610612747,LAL,Los Angeles Lakers,0028500074,1985-11-07,LAL @ UTH,W,240,116,39,74,0.527,2,9,0.222,36,49,0.735,10,32,42,24,5,6,21,31,
192,21985,1610612747,LAL,Los Angeles Lakers,0028500061,1985-11-05,LAL vs. CLE,L,240,111,43,102,0.422,4,8,0.5,21,28,0.75,16,27,43,26,3,5,15,25,
193,21985,1610612747,LAL,Los Angeles Lakers,0028500046,1985-11-02,LAL @ GOS,W,240,120,49,84,0.583,2,6,0.333,20,27,0.741,9,27,36,25,4,3,15,24,
194,21985,1610612747,LAL,Los Angeles Lakers,0028500040,1985-10-31,LAL @ PHX,W,240,144,55,93,0.591,0,1,0.0,34,46,0.739,14,36,50,42,12,6,25,30,
195,21985,1610612747,LAL,Los Angeles Lakers,0028500024,1985-10-29,LAL @ DAL,W,240,133,58,101,0.574,2,6,0.333,15,18,0.833,16,44,60,35,6,3,19,32,
196,21985,1610612747,LAL,Los Angeles Lakers,0028500019,1985-10-26,LAL @ SAN,W,290,121,49,99,0.495,1,6,0.167,22,27,0.815,15,38,53,30,8,5,22,28,
197,41986,1610612747,LAL,Los Angeles Lakers,0048600071,1987-06-14,LAL vs. BOS,W,240,106,45,93,0.484,0,5,0.0,16,23,0.696,13,31,44,33,11,9,11,28,
198,41986,1610612747,LAL,Los Angeles Lakers,0048600070,1987-06-11,LAL @ BOS,L,240,108,43,95,0.453,4,8,0.5,18,22,0.818,17,23,40,16,7,4,12,26,
199,41986,1610612747,LAL,Los Angeles Lakers,0048600069,1987-06-09,LAL @ BOS,W,240,107,41,85,0.482,2,4,0.5,23,32,0.719,15,31,46,17,4,4,11,16,
200,41986,1610612747,LAL,Los Angeles Lakers,0048600068,1987-06-07,LAL @ BOS,L,240,103,40,81,0.494,3,11,0.273,20,27,0.741,8,21,29,18,8,2,10,24,
201,41986,1610612747,LAL,Los Angeles Lakers,0048600067,1987-06-04,LAL vs. BOS,W,240,141,56,91,0.615,6,8,0.75,23,32,0.719,7,26,33,44,8,8,10,25,
202,41986,1610612747,LAL,Los Angeles Lakers,0048600066,1987-06-02,LAL vs. BOS,W,240,126,55,99,0.556,1,5,0.2,15,19,0.789,17,30,47,32,10,6,13,24,
203,41986,1610612747,LAL,Los Angeles Lakers,0048600062,1987-05-25,LAL @ SEA,W,240,133,44,86,0.512,1,4,0.25,44,53,0.83,14,37,51,28,14,3,16,24,
204,41986,1610612747,LAL,Los Angeles Lakers,0048600060,1987-05-23,LAL @ SEA,W,240,122,42,74,0.568,1,9,0.111,37,43,0.86,5,33,38,27,7,3,15,28,
205,41986,1610612747,LAL,Los Angeles Lakers,0048600057,1987-05-19,LAL vs. SEA,W,240,112,39,75,0.52,1,3,0.333,33,39,0.846,16,26,42,24,7,6,20,25,
206,41986,1610612747,LAL,Los Angeles Lakers,0048600054,1987-05-16,LAL vs. SEA,W,205,82,29,63,0.46,0,3,0.0,24,32,0.75,4,27,31,21,7,4,11,19,
207,41986,1610612747,LAL,Los Angeles Lakers,0048600049,1987-05-12,LAL vs. GOS,W,240,118,45,81,0.556,1,3,0.333,27,39,0.692,12,38,50,25,9,9,19,13,
208,41986,1610612747,LAL,Los Angeles Lakers,0048600046,1987-05-10,LAL @ GOS,L,240,121,40,86,0.465,4,11,0.364,37,44,0.841,19,32,51,23,2,3,19,26,
209,41986,1610612747,LAL,Los Angeles Lakers,0048600044,1987-05-09,LAL @ GOS,W,240,133,50,88,0.568,4,9,0.444,29,39,0.744,18,33,51,31,6,7,14,23,
210,41986,1610612747,LAL,Los Angeles Lakers,0048600040,1987-05-07,LAL vs. GOS,W,240,116,43,73,0.589,0,3,0.0,30,39,0.769,12,30,42,33,9,6,25,16,
211,41986,1610612747,LAL,Los Angeles Lakers,0048600035,1987-05-05,LAL vs. GOS,W,240,125,49,90,0.544,4,9,0.444,23,30,0.767,17,31,48,35,7,5,19,21,
212,41986,1610612747,LAL,Los Angeles Lakers,0048600021,1987-04-29,LAL @ DEN,W,240,140,48,91,0.527,4,7,0.571,40,49,0.816,10,45,55,40,4,14,10,22,
213,41986,1610612747,LAL,Los Angeles Lakers,0048600011,1987-04-25,LAL vs. DEN,W,240,139,44,90,0.489,2,7,0.286,49,55,0.891,15,31,46,32,9,9,12,23,
214,41986,1610612747,LAL,Los Angeles Lakers,0048600004,1987-04-23,LAL vs. DEN,W,240,128,51,99,0.515,5,8,0.625,21,31,0.677,15,43,58,35,9,11,10,20,
215,21986,1610612747,LAL,Los Angeles Lakers,0028600940,1987-04-19,LAL vs. SEA,L,240,104,38,93,0.409,3,9,0.333,25,34,0.735,26,31,57,24,8,7,20,18,
216,21986,1610612747,LAL,Los Angeles Lakers,0028600926,1987-04-17,LAL @ SAN,L,240,103,37,82,0.451,0,6,0.0,29,38,0.763,12,23,35,27,7,7,12,19,
217,21986,1610612747,LAL,Los Angeles Lakers,0028600922,1987-04-16,LAL @ UTH,W,240,110,40,77,0.519,3,7,0.429,27,35,0.771,11,31,42,24,11,7,23,22,
218,21986,1610612747,LAL,Los Angeles Lakers,0028600902,1987-04-12,LAL vs. PHX,W,240,119,48,93,0.516,1,6,0.167,22,33,0.667,10,34,44,37,8,8,14,20,
219,21986,1610612747,LAL,Los Angeles Lakers,0028600890,1987-04-10,LAL vs. SAN,W,240,131,53,95,0.558,1,10,0.1,24,34,0.706,14,27,41,38,9,6,13,24,
220,21986,1610612747,LAL,Los Angeles Lakers,0028600882,1987-04-09,LAL @ LAC,W,240,118,41,90,0.456,4,7,0.571,32,37,0.865,15,26,41,26,12,7,17,22,
221,21986,1610612747,LAL,Los Angeles Lakers,0028600863,1987-04-06,LAL vs. LAC,W,240,135,54,91,0.593,3,4,0.75,24,30,0.8,16,34,50,37,5,4,19,13,
222,21986,1610612747,LAL,Los Angeles Lakers,0028600858,1987-04-05,LAL @ DEN,W,240,126,47,99,0.475,6,10,0.6,26,36,0.722,18,33,51,24,6,6,13,21,
223,21986,1610612747,LAL,Los Angeles Lakers,0028600844,1987-04-03,LAL @ POR,W,240,127,48,87,0.552,1,3,0.333,30,34,0.882,9,25,34,31,6,5,14,28,
224,21986,1610612747,LAL,Los Angeles Lakers,0028600840,1987-04-02,LAL @ SEA,W,240,117,49,100,0.49,1,4,0.25,18,23,0.783,20,26,46,23,12,5,16,16,
225,21986,1610612747,LAL,Los Angeles Lakers,0028600824,1987-03-31,LAL vs. HOU,W,240,111,43,84,0.512,2,5,0.4,23,30,0.767,13,33,46,27,12,9,20,20,
226,21986,1610612747,LAL,Los Angeles Lakers,0028600813,1987-03-28,LAL @ HOU,W,240,123,50,86,0.581,0,2,0.0,23,30,0.767,10,36,46,29,8,8,18,20,
227,21986,1610612747,LAL,Los Angeles Lakers,0028600799,1987-03-26,LAL vs. DET,W,240,128,47,94,0.5,2,6,0.333,32,35,0.914,18,33,51,38,8,10,19,21,
228,21986,1610612747,LAL,Los Angeles Lakers,0028600784,1987-03-24,LAL @ PHX,L,240,93,30,83,0.361,2,9,0.222,31,39,0.795,17,26,43,17,6,3,12,29,
229,21986,1610612747,LAL,Los Angeles Lakers,0028600775,1987-03-22,LAL vs. SAC,W,240,129,49,96,0.51,1,4,0.25,30,37,0.811,19,32,51,35,12,5,19,26,
230,21986,1610612747,LAL,Los Angeles Lakers,0028600760,1987-03-20,LAL vs. SAN,W,240,147,60,101,0.594,3,5,0.6,24,31,0.774,22,35,57,42,11,7,17,23,
231,21986,1610612747,LAL,Los Angeles Lakers,0028600753,1987-03-18,LAL vs. UTH,W,240,111,38,80,0.475,2,6,0.333,33,43,0.767,15,36,51,26,9,5,15,15,
232,21986,1610612747,LAL,Los Angeles Lakers,0028600736,1987-03-15,LAL vs. LAC,W,240,115,47,84,0.56,1,3,0.333,20,31,0.645,12,36,48,30,7,11,17,24,
233,21986,1610612747,LAL,Los Angeles Lakers,0028600715,1987-03-12,LAL vs. POR,W,240,125,51,99,0.515,1,7,0.143,22,27,0.815,15,28,43,36,15,5,15,19,
234,21986,1610612747,LAL,Los Angeles Lakers,0028600707,1987-03-10,LAL vs. DEN,W,240,143,53,89,0.596,2,3,0.667,35,41,0.854,14,34,48,40,11,9,21,26,
235,21986,1610612747,LAL,Los Angeles Lakers,0028600700,1987-03-09,LAL @ LAC,W,240,136,55,87,0.632,4,5,0.8,22,28,0.786,8,39,47,37,11,7,25,26,
236,21986,1610612747,LAL,Los Angeles Lakers,0028600687,1987-03-07,LAL vs. CLE,W,240,122,51,94,0.543,0,3,0.0,20,25,0.8,19,23,42,32,11,8,16,25,
237,21986,1610612747,LAL,Los Angeles Lakers,0028600671,1987-03-04,LAL vs. SEA,W,240,138,56,90,0.622,2,3,0.667,24,30,0.8,14,28,42,40,4,8,12,23,
238,21986,1610612747,LAL,Los Angeles Lakers,0028600666,1987-03-03,LAL @ GOS,W,240,114,41,77,0.532,1,5,0.2,31,36,0.861,10,33,43,26,10,3,16,21,
239,21986,1610612747,LAL,Los Angeles Lakers,0028600645,1987-02-28,LAL @ UTH,L,240,100,33,82,0.402,6,10,0.6,28,32,0.875,14,34,48,21,7,4,17,19,
240,21986,1610612747,LAL,Los Angeles Lakers,0028600644,1987-02-27,LAL vs. GOS,W,240,121,52,86,0.605,3,3,1.0,14,22,0.636,12,32,44,39,7,6,19,17,
241,21986,1610612747,LAL,Los Angeles Lakers,0028600634,1987-02-25,LAL vs. PHX,W,240,99,41,86,0.477,1,5,0.2,16,17,0.941,15,27,42,28,10,2,17,19,
242,21986,1610612747,LAL,Los Angeles Lakers,0028600623,1987-02-24,LAL @ PHX,W,240,97,33,76,0.434,3,4,0.75,28,34,0.824,15,32,47,19,8,7,13,22,
243,21986,1610612747,LAL,Los Angeles Lakers,0028600612,1987-02-22,LAL @ PHL,W,265,112,51,100,0.51,2,6,0.333,8,11,0.727,25,22,47,34,8,6,14,19,
244,21986,1610612747,LAL,Los Angeles Lakers,0028600600,1987-02-20,LAL @ CHI,W,240,110,44,75,0.587,0,6,0.0,22,28,0.786,7,29,36,30,4,6,16,22,
245,21986,1610612747,LAL,Los Angeles Lakers,0028600592,1987-02-18,LAL @ DEN,W,240,128,51,92,0.554,0,2,0.0,26,32,0.813,11,34,45,28,9,4,19,27,
246,21986,1610612747,LAL,Los Angeles Lakers,0028600586,1987-02-17,LAL vs. WAS,L,240,99,40,95,0.421,1,8,0.125,18,22,0.818,17,29,46,27,5,4,12,24,
247,21986,1610612747,LAL,Los Angeles Lakers,0028600573,1987-02-15,LAL vs. BOS,W,240,106,40,82,0.488,2,5,0.4,24,26,0.923,14,26,40,30,6,4,14,24,
248,21986,1610612747,LAL,Los Angeles Lakers,0028600564,1987-02-13,LAL vs. IND,W,240,113,40,84,0.476,1,4,0.25,32,40,0.8,12,28,40,27,9,11,11,20,
249,21986,1610612747,LAL,Los Angeles Lakers,0028600548,1987-02-10,LAL @ SAC,W,240,114,43,79,0.544,1,5,0.2,27,34,0.794,12,41,53,22,4,6,17,23,
250,21986,1610612747,LAL,Los Angeles Lakers,0028600535,1987-02-05,LAL @ POR,L,240,104,37,78,0.474,1,4,0.25,29,38,0.763,10,35,45,25,7,7,20,20,
251,21986,1610612747,LAL,Los Angeles Lakers,0028600529,1987-02-04,LAL vs. SAC,W,240,128,52,93,0.559,1,5,0.2,23,26,0.885,19,29,48,34,8,4,16,24,
252,21986,1610612747,LAL,Los Angeles Lakers,0028600516,1987-02-02,LAL vs. DAL,L,240,99,39,88,0.443,5,10,0.5,16,26,0.615,13,20,33,32,8,4,9,19,
253,21986,1610612747,LAL,Los Angeles Lakers,0028600501,1987-01-30,LAL @ PHX,W,240,114,44,81,0.543,1,5,0.2,25,32,0.781,10,24,34,32,11,7,16,25,
254,21986,1610612747,LAL,Los Angeles Lakers,0028600486,1987-01-28,LAL @ SEA,L,240,101,39,91,0.429,0,3,0.0,23,29,0.793,18,20,38,18,5,4,20,31,
255,21986,1610612747,LAL,Los Angeles Lakers,0028600480,1987-01-27,LAL vs. POR,W,240,107,44,81,0.543,2,5,0.4,17,26,0.654,14,26,40,30,6,5,19,17,
256,21986,1610612747,LAL,Los Angeles Lakers,0028600461,1987-01-24,LAL @ DAL,L,240,117,44,78,0.564,5,8,0.625,24,30,0.8,10,26,36,23,2,2,12,28,
257,21986,1610612747,LAL,Los Angeles Lakers,0028600452,1987-01-22,LAL @ IND,W,240,118,43,83,0.518,2,3,0.667,30,35,0.857,9,33,42,24,8,6,12,26,
258,21986,1610612747,LAL,Los Angeles Lakers,0028600444,1987-01-21,LAL @ ATL,W,240,112,37,79,0.468,2,5,0.4,36,47,0.766,15,32,47,29,6,5,16,24,
259,21986,1610612747,LAL,Los Angeles Lakers,0028600436,1987-01-19,LAL @ NJN,W,240,126,47,86,0.547,0,7,0.0,32,34,0.941,10,20,30,23,10,5,13,23,
260,21986,1610612747,LAL,Los Angeles Lakers,0028600429,1987-01-18,LAL @ WAS,W,240,115,45,90,0.5,1,5,0.2,24,29,0.828,20,32,52,23,8,5,18,25,
261,21986,1610612747,LAL,Los Angeles Lakers,0028600413,1987-01-15,LAL vs. GOS,W,240,129,50,94,0.532,3,6,0.5,26,34,0.765,16,36,52,32,8,13,17,29,
262,21986,1610612747,LAL,Los Angeles Lakers,0028600391,1987-01-11,LAL vs. SAN,W,240,111,41,72,0.569,1,4,0.25,28,32,0.875,7,22,29,27,6,6,20,25,
263,21986,1610612747,LAL,Los Angeles Lakers,0028600388,1987-01-10,LAL @ GOS,L,240,109,38,81,0.469,3,5,0.6,30,38,0.789,14,26,40,19,6,5,19,26,
264,21986,1610612747,LAL,Los Angeles Lakers,0028600373,1987-01-08,LAL @ UTH,L,240,101,41,106,0.387,1,10,0.1,18,21,0.857,20,36,56,18,6,6,10,21,
265,21986,1610612747,LAL,Los Angeles Lakers,0028600365,1987-01-07,LAL vs. DEN,W,240,147,59,99,0.596,1,2,0.5,28,34,0.824,13,41,54,39,11,5,15,16,
266,21986,1610612747,LAL,Los Angeles Lakers,0028600352,1987-01-04,LAL vs. UTH,W,240,121,53,106,0.5,2,9,0.222,13,18,0.722,16,31,47,39,5,5,13,23,
267,21986,1610612747,LAL,Los Angeles Lakers,0028600338,1987-01-02,LAL vs. PHX,W,240,155,63,96,0.656,2,3,0.667,27,32,0.844,10,29,39,42,11,10,15,24,
268,21986,1610612747,LAL,Los Angeles Lakers,0028600333,1987-01-01,LAL @ POR,W,240,140,53,87,0.609,6,6,1.0,28,34,0.824,6,45,51,35,11,5,23,24,
269,21986,1610612747,LAL,Los Angeles Lakers,0028600317,1986-12-28,LAL vs. PHL,W,240,111,47,90,0.522,0,4,0.0,17,22,0.773,12,30,42,33,12,6,16,29,
270,21986,1610612747,LAL,Los Angeles Lakers,0028600304,1986-12-26,LAL vs. HOU,W,240,134,54,89,0.607,2,2,1.0,24,30,0.8,6,24,30,37,13,7,15,18,
271,21986,1610612747,LAL,Los Angeles Lakers,0028600292,1986-12-23,LAL @ SAC,W,265,127,48,98,0.49,1,3,0.333,30,39,0.769,21,39,60,19,4,5,14,27,
272,21986,1610612747,LAL,Los Angeles Lakers,0028600284,1986-12-21,LAL @ HOU,W,240,103,38,84,0.452,1,3,0.333,26,31,0.839,13,35,48,21,7,2,18,23,
273,21986,1610612747,LAL,Los Angeles Lakers,0028600280,1986-12-20,LAL @ DAL,L,240,119,42,87,0.483,1,10,0.1,34,41,0.829,14,35,49,21,6,9,18,28,
274,21986,1610612747,LAL,Los Angeles Lakers,0028600262,1986-12-18,LAL vs. POR,W,240,131,54,95,0.568,1,7,0.143,22,29,0.759,11,32,43,41,12,8,16,24,
275,21986,1610612747,LAL,Los Angeles Lakers,0028600248,1986-12-16,LAL @ CLE,W,240,121,50,91,0.549,1,5,0.2,20,28,0.714,13,32,45,26,11,5,14,22,
276,21986,1610612747,LAL,Los Angeles Lakers,0028600239,1986-12-13,LAL @ DET,L,240,114,46,104,0.442,1,9,0.111,21,23,0.913,15,31,46,23,7,3,9,18,
277,21986,1610612747,LAL,Los Angeles Lakers,0028600229,1986-12-12,LAL @ BOS,W,240,117,51,99,0.515,2,7,0.286,13,18,0.722,10,28,38,22,5,2,6,11,
278,21986,1610612747,LAL,Los Angeles Lakers,0028600218,1986-12-10,LAL @ MIL,L,240,93,38,80,0.475,4,8,0.5,13,22,0.591,12,21,33,25,11,5,23,26,
279,21986,1610612747,LAL,Los Angeles Lakers,0028600209,1986-12-09,LAL @ NYK,W,240,113,45,85,0.529,1,3,0.333,22,29,0.759,15,34,49,28,14,3,17,23,
280,21986,1610612747,LAL,Los Angeles Lakers,0028600206,1986-12-07,LAL vs. GOS,W,240,132,51,97,0.526,7,10,0.7,23,29,0.793,16,29,45,37,18,7,15,19,
281,21986,1610612747,LAL,Los Angeles Lakers,0028600196,1986-12-05,LAL vs. DAL,W,240,112,42,86,0.488,4,9,0.444,24,32,0.75,15,32,47,31,6,9,20,22,
282,21986,1610612747,LAL,Los Angeles Lakers,0028600190,1986-12-04,LAL @ GOS,L,240,106,39,82,0.476,3,8,0.375,25,37,0.676,15,31,46,20,9,5,21,19,
283,21986,1610612747,LAL,Los Angeles Lakers,0028600170,1986-11-30,LAL vs. LAC,W,240,137,55,89,0.618,1,1,1.0,26,33,0.788,15,37,52,44,13,8,27,24,
284,21986,1610612747,LAL,Los Angeles Lakers,0028600156,1986-11-28,LAL vs. CHI,W,240,110,40,86,0.465,2,4,0.5,28,33,0.848,10,29,39,21,8,6,14,21,
285,21986,1610612747,LAL,Los Angeles Lakers,0028600147,1986-11-26,LAL @ LAC,W,240,126,51,84,0.607,1,2,0.5,23,33,0.697,11,35,46,36,16,5,20,31,
286,21986,1610612747,LAL,Los Angeles Lakers,0028600139,1986-11-25,LAL vs. ATL,L,240,107,41,91,0.451,1,9,0.111,24,29,0.828,13,22,35,33,10,3,13,32,
287,21986,1610612747,LAL,Los Angeles Lakers,0028600133,1986-11-23,LAL vs. MIL,W,240,127,47,79,0.595,3,6,0.5,30,36,0.833,10,26,36,36,10,1,14,25,
288,21986,1610612747,LAL,Los Angeles Lakers,0028600123,1986-11-21,LAL vs. NJN,W,240,111,49,98,0.5,2,6,0.333,11,16,0.688,12,40,52,39,10,10,13,24,
289,21986,1610612747,LAL,Los Angeles Lakers,0028600106,1986-11-19,LAL @ SAN,W,240,117,47,90,0.522,5,6,0.833,18,27,0.667,14,35,49,31,9,3,22,24,
290,21986,1610612747,LAL,Los Angeles Lakers,0028600100,1986-11-18,LAL @ DAL,W,240,114,42,82,0.512,3,3,1.0,27,33,0.818,13,28,41,22,7,2,19,17,
